PriceDate,Balanced-Superannuation,Growth-Superannuation,Alternative Growth-Superannuation,Sustainable Balanced-Superannuation,Conservative Balanced-Superannuation,Capital Stable-Superannuation,Overseas Shares-Superannuation,Australian Shares-Superannuation,Property-Superannuation,Fixed Interest-Superannuation,Cash-Superannuation,Balanced-Pension,Growth-Pension,Alternative Growth-Pension,Sustainable Balanced-Pension,Conservative Balanced-Pension,Capital Stable-Pension,Long-term-Pension,Overseas Shares-Pension,Australian Shares-Pension,Property-Pension,Fixed Interest-Pension,Cash-Pension
2018-07-18,1.846900,1.979100,1.846000,1.759500,1.609100,1.493000,2.393500,1.938300,1.842800,1.288900,1.172500,1.955900,2.106000,1.946500,1.867200,1.700800,1.563000,,2.623300,2.094500,1.987800,1.341800,1.203200
2018-07-11,1.837000,1.968500,1.834100,1.750300,1.602700,1.488000,2.367800,1.938800,1.825200,1.285900,1.172000,1.945500,2.095400,1.933800,1.857000,1.694300,1.557600,,2.592600,2.095200,1.966500,1.338100,1.202700
2018-07-04,1.823500,1.953300,1.820700,1.738700,1.595200,1.482400,2.351700,1.922400,1.801300,1.283700,1.171500,1.929600,2.077400,1.918600,1.843000,1.685200,1.550800,,2.573700,2.074800,1.937700,1.335400,1.201900
2018-06-27,1.827800,1.959900,1.824600,1.742600,1.597700,1.483500,2.371000,1.922300,1.801300,1.282200,1.171000,1.933300,2.083600,1.921800,1.846500,1.687200,1.551600,,2.601600,2.074300,1.937900,1.333600,1.201400
2018-06-20,1.824500,1.955500,1.822200,1.729400,1.595500,1.482200,2.382800,1.895900,1.801200,1.280500,1.169900,1.927100,2.074300,1.917000,1.828400,1.683400,1.549200,,2.615500,2.041300,1.937400,1.332500,1.200900
2018-06-14,1.817300,1.945400,1.816300,1.726500,1.590400,1.478900,2.356600,1.886400,1.801200,1.278700,1.168800,1.919900,2.064600,1.910900,1.827100,1.678300,1.545900,,2.584100,2.029500,1.937400,1.330300,1.200400
2018-06-06,1.805300,1.930000,1.805300,1.714400,1.583500,1.474300,2.332900,1.866000,1.792600,1.280400,1.169100,1.907600,2.047800,1.899100,1.815100,1.670600,1.541300,,2.558200,2.004200,1.932400,1.332500,1.199900
2018-05-30,1.809600,1.936300,1.809500,1.721000,1.586300,1.476000,2.345500,1.875200,1.790000,1.279800,1.168700,1.912300,2.054700,1.903900,1.821500,1.673700,1.543000,,2.573500,2.015700,1.929400,1.331700,1.199400
2018-05-23,1.817100,1.947300,1.816900,1.726900,1.591200,1.478500,2.363200,1.894000,1.790000,1.277800,1.168300,1.920800,2.067300,1.912400,1.828200,1.679200,1.545900,,2.594400,2.039100,1.929300,1.329300,1.198900
2018-05-16,1.818000,1.948300,1.816900,1.726900,1.591900,1.479500,2.374000,1.888200,1.789900,1.281300,1.167900,1.920900,2.066800,1.912100,1.827800,1.679400,1.546500,,2.607100,2.032400,1.929100,1.333600,1.198400
2018-05-09,1.804900,1.930100,1.805100,1.714600,1.582900,1.473700,2.327300,1.874100,1.786500,1.280400,1.167400,1.908100,2.048800,1.900200,1.816700,1.670500,1.540800,,2.551700,2.014800,1.925000,1.332500,1.197700
2018-05-02,1.798900,1.922500,1.800700,1.705400,1.579700,1.471700,2.335900,1.846400,1.783900,1.280300,1.166900,1.898900,2.036600,1.893000,1.802200,1.665300,1.537500,,2.561700,1.980300,1.921800,1.332500,1.197100
2018-04-25,1.791300,1.911500,1.793700,1.697900,1.574900,1.469300,2.313800,1.830600,1.783800,1.282700,1.166400,1.890700,2.024500,1.885400,1.795200,1.660100,1.534900,,2.535100,1.960500,1.921800,1.335500,1.196600
2018-04-18,1.782500,1.898900,1.785400,1.690100,1.569000,1.465800,2.288500,1.814200,1.783800,1.284200,1.165900,1.881300,2.011000,1.876500,1.786700,1.653600,1.531200,,2.505200,1.940400,1.922100,1.337300,1.196000
2018-04-11,1.777300,1.892400,1.780400,1.688500,1.565600,1.463600,2.286100,1.797900,1.779700,1.283800,1.165500,1.874500,2.002400,1.869900,1.784100,1.649100,1.528300,,2.502400,1.920300,1.917100,1.336800,1.195500
2018-04-05,1.772400,1.890100,1.773700,1.681900,1.564000,1.460900,2.308400,1.788300,1.749100,1.284100,1.165900,1.865000,1.993700,1.857000,1.775700,1.643600,1.523800,,2.508400,1.911100,1.880600,1.336200,1.195000
2018-03-28,1.772000,1.889700,1.773400,1.689000,1.563100,1.459800,2.292000,1.801700,1.749100,1.281300,1.165500,1.866300,1.996100,1.858500,1.786300,1.644000,1.523300,,2.487900,1.928200,1.880600,1.332700,1.194500
2018-03-21,1.791600,1.917400,1.792000,1.691700,1.576300,1.467700,2.358300,1.830500,1.749100,1.280500,1.165100,1.886200,2.024300,1.877700,1.788200,1.657600,1.531400,,2.565100,1.963900,1.880600,1.331800,1.194100
2018-03-15,1.790700,1.916400,1.791400,1.692700,1.575400,1.466900,2.358800,1.826700,1.748900,1.278600,1.164700,1.884900,2.023400,1.876800,1.789300,1.656400,1.530400,,2.565800,1.959400,1.880600,1.329500,1.193600
2018-03-07,1.779800,1.901700,1.781000,1.686900,1.568300,1.462500,2.321100,1.816400,1.745100,1.278500,1.164500,1.874200,2.009500,1.866500,1.784900,1.649400,1.525900,,2.521800,1.946700,1.875900,1.329400,1.193300
2018-02-28,1.784700,1.909300,1.786200,1.682900,1.571800,1.464100,2.337800,1.830000,1.742500,1.276900,1.164100,1.879200,2.018000,1.872100,1.779800,1.652900,1.527700,,2.540800,1.963200,1.872700,1.327400,1.192800
2018-02-21,1.774900,1.896200,1.777600,1.680800,1.565300,1.459900,2.323900,1.798000,1.742500,1.275300,1.163700,1.867100,2.001400,1.861200,1.775500,1.644700,1.522500,,2.521300,1.923800,1.871700,1.325500,1.192300
2018-02-14,1.755500,1.868800,1.760000,1.668200,1.552300,1.452100,2.252800,1.774500,1.742400,1.274700,1.163300,1.848100,1.974900,1.844000,1.763600,1.631700,1.514900,,2.437600,1.895400,1.871700,1.324900,1.191900
2018-02-07,1.791200,1.918900,1.791800,1.698900,1.576300,1.466700,2.350600,1.852500,1.738500,1.278100,1.162800,1.887100,2.029900,1.879000,1.795200,1.658200,1.531000,,2.551800,1.992300,1.867000,1.328900,1.191400
2018-01-31,1.790900,1.918900,1.791400,1.697300,1.575600,1.466100,2.375200,1.832200,1.735700,1.277300,1.162400,1.883800,2.025600,1.876200,1.792100,1.655600,1.529100,,2.579900,1.967400,1.863800,1.327900,1.190800
2018-01-24,1.781700,1.906400,1.782800,1.695400,1.569000,1.461600,2.346100,1.819500,1.735700,1.275300,1.161900,1.874300,2.012700,1.867300,1.789000,1.648700,1.524300,,2.546100,1.951900,1.863500,1.325600,1.190300
2018-01-17,1.785100,1.911500,1.786000,1.698000,1.571400,1.462700,2.346100,1.838700,1.735600,1.274400,1.161500,1.879300,2.020300,1.872000,1.792400,1.652000,1.526000,,2.546100,1.975700,1.863200,1.324400,1.189800
2018-01-10,1.779700,1.906000,1.778600,1.690200,1.568000,1.460100,2.325300,1.848800,1.724400,1.274600,1.161100,1.874800,2.016500,1.864900,1.784000,1.649200,1.523600,,2.521900,1.988100,1.850400,1.324700,1.189200
2018-01-04,1.762400,1.883700,1.761100,1.683900,1.556700,1.452200,2.283200,1.829700,1.695700,1.273300,1.160600,1.856200,1.992800,1.845700,1.777500,1.636700,1.514800,,2.472700,1.964900,1.815800,1.323100,1.188700
2017-12-28,1.763300,1.885600,1.762200,1.684200,1.557200,1.452100,2.293800,1.827400,1.695700,1.271700,1.160200,1.856300,1.994000,1.846200,1.776200,1.636700,1.514300,,2.485400,1.962700,1.815900,1.321200,1.188200
2017-12-20,1.753100,1.871000,1.752300,1.677000,1.550300,1.448200,2.274500,1.799300,1.695500,1.273800,1.159900,1.844200,1.976500,1.834500,1.769200,1.628500,1.509600,,2.462700,1.928200,1.815700,1.323700,1.187800
2017-12-13,1.752900,1.870900,1.753200,1.677600,1.552100,1.448000,2.294700,1.789700,1.694300,1.274000,1.159500,1.843600,1.976400,1.833000,1.768800,1.628600,1.509500,,2.483700,1.918300,1.814900,1.324100,1.187300
2017-12-06,1.749500,1.866700,1.750900,1.676100,1.550200,1.446600,2.283900,1.788300,1.690400,1.272300,1.159100,1.840200,1.972700,1.830900,1.766700,1.626600,1.508100,,2.471100,1.916600,1.809600,1.322000,1.186900
2017-11-29,1.748100,1.865300,1.750100,1.665700,1.549700,1.446100,2.286900,1.786000,1.687800,1.272400,1.158800,1.838200,1.970300,1.829500,1.757700,1.625600,1.507300,,2.474400,1.913800,1.806700,1.322100,1.186400
2017-11-22,1.741800,1.857200,1.744500,1.660600,1.545000,1.442500,2.268100,1.778200,1.687800,1.269100,1.158400,1.831700,1.962000,1.823800,1.751700,1.620700,1.503500,,2.452700,1.904400,1.806900,1.318100,1.186000
2017-11-15,1.739900,1.854200,1.743000,1.664500,1.543800,1.441900,2.245300,1.788800,1.687700,1.269700,1.158000,1.831600,1.961600,1.823900,1.756700,1.620600,1.503600,,2.428300,1.917600,1.806600,1.318700,1.185500
2017-11-09,1.733900,1.846500,1.737400,1.653900,1.539500,1.439000,2.239700,1.770300,1.683800,1.267600,1.157600,1.824100,1.952000,1.816800,1.743300,1.615500,1.499900,,2.422000,1.895200,1.802000,1.316200,1.185100
2017-11-01,1.726500,1.837000,1.731000,1.652500,1.534200,1.435000,2.230400,1.750900,1.681300,1.264300,1.157200,1.815100,1.940100,1.808900,1.741300,1.608900,1.495100,,2.410400,1.871300,1.799100,1.312300,1.184600
2017-10-25,1.719300,1.826700,1.723900,1.645100,1.529100,1.432000,2.199600,1.747200,1.681300,1.265600,1.156700,1.808500,1.930800,1.802200,1.734700,1.604100,1.492200,,2.374600,1.866800,1.799100,1.313700,1.184000
2017-10-18,1.714100,1.819900,1.719200,1.640600,1.525400,1.429500,2.198500,1.725100,1.681300,1.264500,1.156300,1.801600,1.921100,1.795700,1.727500,1.599000,1.489000,,2.373100,1.840000,1.799100,1.312500,1.183400
2017-10-11,1.707600,1.811100,1.713200,1.633800,1.521300,1.427200,2.195300,1.700300,1.679300,1.265700,1.155900,1.793000,1.909200,1.787800,1.717700,1.593500,1.485800,,2.369400,1.810700,1.796800,1.313900,1.183000
2017-10-04,1.693700,1.793800,1.698600,1.625000,1.512100,1.420800,2.161500,1.690500,1.650000,1.264800,1.155400,1.778100,1.891200,1.772000,1.708800,1.583600,1.478700,,2.329900,1.799000,1.762100,1.312800,1.182400
2017-09-27,1.688700,1.786800,1.694400,1.617600,1.509000,1.419100,2.143300,1.687500,1.649900,1.265900,1.155000,1.773400,1.884500,1.768200,1.701500,1.580700,1.477100,,2.308300,1.795300,1.762100,1.314200,1.181900
2017-09-20,1.686000,1.783400,1.691300,1.617100,1.506700,1.417300,2.132900,1.688400,1.649000,1.265800,1.154000,1.771100,1.881900,1.765300,1.702700,1.578700,1.475400,,2.295800,1.796700,1.761000,1.314100,1.180800
2017-09-13,1.676700,1.770100,1.682200,1.605700,1.500200,1.413400,2.095400,1.681400,1.649000,1.267300,1.153600,1.762500,1.869700,1.756700,1.691000,1.572600,1.471800,,2.252500,1.788300,1.761000,1.316000,1.180400
2017-09-06,1.680300,1.776000,1.685100,1.609100,1.502400,1.414200,2.114800,1.686400,1.644800,1.265200,1.153200,1.765500,1.875000,1.759100,1.693700,1.574400,1.472200,,2.274900,1.794400,1.756200,1.313500,1.179900
2017-08-30,1.677000,1.771500,1.682100,1.608000,1.500400,1.412800,2.100300,1.686300,1.640200,1.265200,1.152900,1.763500,1.872400,1.757600,1.694000,1.572400,1.470900,,2.257600,1.794300,1.753800,1.312500,1.179500
2017-08-23,1.671300,1.764000,1.677600,1.606800,1.497000,1.410500,2.089900,1.675800,1.640000,1.264500,1.152500,1.757000,1.863900,1.752500,1.693100,1.568400,1.468300,,2.245400,1.781800,1.753400,1.311700,1.179100
2017-08-16,1.667100,1.758700,1.673800,1.607400,1.494000,1.408400,2.088000,1.660000,1.639900,1.263200,1.152100,1.751400,1.856500,1.747500,1.692700,1.564400,1.465600,,2.237400,1.766500,1.754800,1.310100,1.178600
2017-08-09,1.672400,1.766600,1.678700,1.609100,1.497700,1.410500,2.110800,1.667000,1.638400,1.263000,1.151700,1.756300,1.863900,1.752200,1.693000,1.568000,1.467500,,2.263500,1.775200,1.752900,1.309800,1.178100
2017-08-02,1.668400,1.761300,1.675200,1.611300,1.494900,1.408500,2.097300,1.663900,1.633500,1.262100,1.151200,1.752300,1.858700,1.748700,1.696400,1.565000,1.465400,,2.248100,1.771400,1.747000,1.308800,1.177600
2017-07-26,1.669600,1.763200,1.676100,1.612100,1.495400,1.408600,2.103600,1.666400,1.633500,1.261300,1.150800,1.753300,1.860600,1.749400,1.696200,1.565400,1.465300,,2.254500,1.774600,1.746800,1.307800,1.177100
2017-07-19,1.674300,1.770400,1.680900,1.615200,1.498600,1.410200,2.117900,1.677600,1.633400,1.260200,1.150400,1.758600,1.869100,1.753500,1.698200,1.568800,1.467100,,2.271600,1.789200,1.747600,1.306500,1.176600
2017-07-12,1.666200,1.760200,1.673400,1.611300,1.493000,1.406400,2.102700,1.659600,1.632500,1.258400,1.149900,1.749000,1.856100,1.744300,1.692400,1.562300,1.462600,,2.261500,1.762100,1.743400,1.304700,1.176000
2017-07-05,1.663200,1.757600,1.668600,1.610600,1.492900,1.406400,2.102700,1.657900,1.616500,1.261100,1.149500,1.745700,1.853700,1.739200,1.693600,1.562500,1.462600,,2.262900,1.760100,1.724200,1.308000,1.175500
2017-06-28,1.665000,1.760500,1.670100,1.607500,1.494500,1.407500,2.133800,1.646000,1.606900,1.263300,1.149000,1.744900,1.852800,1.738200,1.685800,1.562500,1.462700,,2.296700,1.745700,1.712500,1.310800,1.174900
2017-06-21,1.662500,1.757100,1.667800,1.608200,1.492500,1.406000,2.107500,1.661100,1.606800,1.262400,1.148600,1.744700,1.853300,1.738000,1.688300,1.562000,1.462100,,2.266300,1.764500,1.713100,1.309700,1.174400
2017-06-15,1.661900,1.757400,1.667900,1.606100,1.492400,1.405700,2.129500,1.643300,1.606700,1.261100,1.148200,1.741600,1.850100,1.735600,1.684100,1.560300,1.460700,,2.291400,1.742700,1.712100,1.308200,1.173900
2017-06-07,1.671100,1.771600,1.676700,1.615000,1.498700,1.408900,2.155400,1.668900,1.600900,1.258400,1.147800,1.751900,1.865600,1.745100,1.692300,1.567300,1.464100,,2.320900,1.773800,1.704600,1.304900,1.173400
2017-05-31,1.663600,1.761900,1.670800,1.611100,1.494200,1.405900,2.134100,1.662400,1.600700,1.257800,1.147300,1.744200,1.855800,1.739200,1.690600,1.562700,1.461000,,2.296200,1.766000,1.704600,1.304100,1.172800
2017-05-24,1.655500,1.751200,1.663400,1.602800,1.488100,1.401500,2.107600,1.653200,1.600700,1.254600,1.146900,1.736100,1.845300,1.731900,1.681200,1.556500,1.456400,,2.265100,1.754900,1.704600,1.300200,1.172300
2017-05-17,1.662900,1.762000,1.670800,1.613800,1.493100,1.404200,2.127100,1.670900,1.600600,1.252600,1.146500,1.744200,1.857300,1.740100,1.693300,1.562100,1.459400,,2.287500,1.776600,1.704600,1.297700,1.171800
2017-05-10,1.654600,1.750900,1.663000,1.607900,1.487300,1.400300,2.102500,1.660300,1.599300,1.251600,1.146100,1.735600,1.845900,1.731600,1.686800,1.556000,1.455200,,2.259300,1.763800,1.703200,1.296600,1.171300
2017-05-03,1.652700,1.748600,1.661500,1.606000,1.486100,1.399000,2.075400,1.684400,1.594500,1.250200,1.145600,1.736400,1.847800,1.732500,1.686200,1.556500,1.454900,,2.226100,1.792900,1.698300,1.294800,1.170800
2017-04-27,1.636900,1.726800,1.647700,1.591400,1.475400,1.391700,2.018600,1.668800,1.593700,1.253800,1.145400,1.720800,1.825600,1.717300,1.670300,1.545600,1.448300,,2.158400,1.773700,1.698100,1.296300,1.170300
2017-04-20,1.634500,1.723500,1.645700,1.589500,1.473400,1.390400,2.002500,1.673700,1.593400,1.252600,1.144900,1.719400,1.824000,1.716200,1.670500,1.544500,1.447300,,2.139800,1.779900,1.698300,1.294900,1.169800
2017-04-12,1.634200,1.724600,1.644900,1.589800,1.473200,1.389600,2.012200,1.669800,1.590000,1.249800,1.144500,1.718200,1.824000,1.714200,1.669400,1.543700,1.446000,,2.151100,1.774600,1.694300,1.291500,1.169200
2017-04-05,1.626900,1.716500,1.636100,1.584200,1.468400,1.385800,1.999200,1.671900,1.559000,1.249500,1.144000,1.710100,1.815300,1.704300,1.663600,1.538400,1.441700,,2.136100,1.777300,1.657000,1.291100,1.168700
2017-03-29,1.618700,1.705600,1.628700,1.574100,1.462700,1.382000,1.989600,1.645600,1.558700,1.247800,1.143600,1.699900,1.801600,1.695100,1.650700,1.531100,1.436900,,2.125100,1.745300,1.656800,1.289000,1.168200
2017-03-22,1.620800,1.708700,1.630900,1.582200,1.463400,1.381700,1.989600,1.657300,1.558500,1.244600,1.143100,1.702800,1.806100,1.698300,1.659800,1.532300,1.436800,,2.125400,1.759900,1.656500,1.285100,1.167600
2017-03-15,1.616100,1.703000,1.626900,1.579900,1.459700,1.378600,1.980300,1.648000,1.558300,1.240700,1.142700,1.697500,1.799700,1.693900,1.656500,1.528100,1.433300,,2.114700,1.748600,1.656400,1.280400,1.167100
2017-03-08,1.613200,1.698900,1.623800,1.579900,1.458000,1.377900,1.979400,1.638300,1.554600,1.243200,1.142300,1.693500,1.794100,1.689900,1.657300,1.525700,1.432200,,2.113600,1.736800,1.652100,1.283300,1.166600
2017-03-01,1.604600,1.687300,1.615900,1.572600,1.452200,1.374300,1.951000,1.633300,1.550900,1.243900,1.141800,1.685200,1.783100,1.682100,1.650800,1.520000,1.428500,,2.080800,1.730900,1.647600,1.284200,1.166000
2017-02-22,1.608200,1.693100,1.621100,1.574700,1.455900,1.375500,1.958900,1.637500,1.555700,1.241500,1.141400,1.687600,1.787400,1.684500,1.654600,1.521700,1.429000,,2.079800,1.743200,1.647600,1.281300,1.165500
2017-02-15,1.599300,1.680800,1.612100,1.561600,1.449400,1.371400,1.940600,1.616500,1.555600,1.242600,1.141000,1.677500,1.773500,1.674200,1.638000,1.514100,1.424400,,2.059000,1.718000,1.647600,1.282500,1.165000
2017-02-08,1.589600,1.668300,1.603100,1.557100,1.442300,1.366300,1.920700,1.596000,1.552200,1.238500,1.140500,1.666600,1.759500,1.664300,1.634100,1.506100,1.418700,,2.036900,1.693100,1.643600,1.277600,1.164500
2017-02-01,1.599700,1.683200,1.612600,1.562600,1.449500,1.370300,1.948500,1.622400,1.549900,1.237300,1.140100,1.677500,1.775800,1.674600,1.638700,1.513800,1.422900,,2.068700,1.725200,1.641000,1.276000,1.164000
