date	name	return
1998-12-31T00:00:00	Stable	0.9900
1998-12-31T00:00:00	Conservative	0.0000
1998-12-31T00:00:00	SRI - Balanced	0.0000
1998-12-31T00:00:00	Indexed Balanced	0.0000
1998-12-31T00:00:00	Balanced	0.7200
1998-12-31T00:00:00	Growth	3.4000
1998-12-31T00:00:00	Cash	0.0000
1998-12-31T00:00:00	Bonds	0.0000
1998-12-31T00:00:00	Australian Shares	0.0000
1998-12-31T00:00:00	International Shares	0.0000
1998-12-31T00:00:00	International Shares - Indexed	0.0000
1998-11-30T00:00:00	Stable	0.8800
1998-11-30T00:00:00	Conservative	0.0000
1998-11-30T00:00:00	SRI - Balanced	0.0000
1998-11-30T00:00:00	Indexed Balanced	0.0000
1998-11-30T00:00:00	Balanced	0.7200
1998-11-30T00:00:00	Growth	2.7800
1998-11-30T00:00:00	Cash	0.0000
1998-11-30T00:00:00	Bonds	0.0000
1998-11-30T00:00:00	Australian Shares	0.0000
1998-11-30T00:00:00	International Shares	0.0000
1998-11-30T00:00:00	International Shares - Indexed	0.0000
1998-10-31T00:00:00	Stable	0.9000
1998-10-31T00:00:00	Conservative	0.0000
1998-10-31T00:00:00	SRI - Balanced	0.0000
1998-10-31T00:00:00	Indexed Balanced	0.0000
1998-10-31T00:00:00	Balanced	0.7200
1998-10-31T00:00:00	Growth	1.5400
1998-10-31T00:00:00	Cash	0.0000
1998-10-31T00:00:00	Bonds	0.0000
1998-10-31T00:00:00	Australian Shares	0.0000
1998-10-31T00:00:00	International Shares	0.0000
1998-10-31T00:00:00	International Shares - Indexed	0.0000
1998-09-30T00:00:00	Stable	1.6200
1998-09-30T00:00:00	Conservative	0.0000
1998-09-30T00:00:00	SRI - Balanced	0.0000
1998-09-30T00:00:00	Indexed Balanced	0.0000
1998-09-30T00:00:00	Balanced	0.7200
1998-09-30T00:00:00	Growth	1.3800
1998-09-30T00:00:00	Cash	0.0000
1998-09-30T00:00:00	Bonds	0.0000
1998-09-30T00:00:00	Australian Shares	0.0000
1998-09-30T00:00:00	International Shares	0.0000
1998-09-30T00:00:00	International Shares - Indexed	0.0000
1998-08-31T00:00:00	Stable	-1.7300
1998-08-31T00:00:00	Conservative	0.0000
1998-08-31T00:00:00	SRI - Balanced	0.0000
1998-08-31T00:00:00	Indexed Balanced	0.0000
1998-08-31T00:00:00	Balanced	0.7200
1998-08-31T00:00:00	Growth	-5.1600
1998-08-31T00:00:00	Cash	0.0000
1998-08-31T00:00:00	Bonds	0.0000
1998-08-31T00:00:00	Australian Shares	0.0000
1998-08-31T00:00:00	International Shares	0.0000
1998-08-31T00:00:00	International Shares - Indexed	0.0000
1998-07-31T00:00:00	Stable	0.8100
1998-07-31T00:00:00	Conservative	0.0000
1998-07-31T00:00:00	SRI - Balanced	0.0000
1998-07-31T00:00:00	Indexed Balanced	0.0000
1998-07-31T00:00:00	Balanced	0.7200
1998-07-31T00:00:00	Growth	1.4300
1998-07-31T00:00:00	Cash	0.0000
1998-07-31T00:00:00	Bonds	0.0000
1998-07-31T00:00:00	Australian Shares	0.0000
1998-07-31T00:00:00	International Shares	0.0000
1998-07-31T00:00:00	International Shares - Indexed	0.0000
1998-06-30T00:00:00	Stable	0.0000
1998-06-30T00:00:00	Conservative	0.0000
1998-06-30T00:00:00	SRI - Balanced	0.0000
1998-06-30T00:00:00	Indexed Balanced	0.0000
1998-06-30T00:00:00	Balanced	0.7200
1998-06-30T00:00:00	Growth	0.0000
1998-06-30T00:00:00	Cash	0.0000
1998-06-30T00:00:00	Bonds	0.0000
1998-06-30T00:00:00	Australian Shares	0.0000
1998-06-30T00:00:00	International Shares	0.0000
1998-06-30T00:00:00	International Shares - Indexed	0.0000
1998-05-31T00:00:00	Stable	0.0000
1998-05-31T00:00:00	Conservative	0.0000
1998-05-31T00:00:00	SRI - Balanced	0.0000
1998-05-31T00:00:00	Indexed Balanced	0.0000
1998-05-31T00:00:00	Balanced	0.7200
1998-05-31T00:00:00	Growth	0.0000
1998-05-31T00:00:00	Cash	0.0000
1998-05-31T00:00:00	Bonds	0.0000
1998-05-31T00:00:00	Australian Shares	0.0000
1998-05-31T00:00:00	International Shares	0.0000
1998-05-31T00:00:00	International Shares - Indexed	0.0000
1998-04-30T00:00:00	Stable	0.0000
1998-04-30T00:00:00	Conservative	0.0000
1998-04-30T00:00:00	SRI - Balanced	0.0000
1998-04-30T00:00:00	Indexed Balanced	0.0000
1998-04-30T00:00:00	Balanced	0.7200
1998-04-30T00:00:00	Growth	0.0000
1998-04-30T00:00:00	Cash	0.0000
1998-04-30T00:00:00	Bonds	0.0000
1998-04-30T00:00:00	Australian Shares	0.0000
1998-04-30T00:00:00	International Shares	0.0000
1998-04-30T00:00:00	International Shares - Indexed	0.0000
1998-03-31T00:00:00	Stable	0.0000
1998-03-31T00:00:00	Conservative	0.0000
1998-03-31T00:00:00	SRI - Balanced	0.0000
1998-03-31T00:00:00	Indexed Balanced	0.0000
1998-03-31T00:00:00	Balanced	0.7200
1998-03-31T00:00:00	Growth	0.0000
1998-03-31T00:00:00	Cash	0.0000
1998-03-31T00:00:00	Bonds	0.0000
1998-03-31T00:00:00	Australian Shares	0.0000
1998-03-31T00:00:00	International Shares	0.0000
1998-03-31T00:00:00	International Shares - Indexed	0.0000
1998-02-28T00:00:00	Stable	0.0000
1998-02-28T00:00:00	Conservative	0.0000
1998-02-28T00:00:00	SRI - Balanced	0.0000
1998-02-28T00:00:00	Indexed Balanced	0.0000
1998-02-28T00:00:00	Balanced	0.7200
1998-02-28T00:00:00	Growth	0.0000
1998-02-28T00:00:00	Cash	0.0000
1998-02-28T00:00:00	Bonds	0.0000
1998-02-28T00:00:00	Australian Shares	0.0000
1998-02-28T00:00:00	International Shares	0.0000
1998-02-28T00:00:00	International Shares - Indexed	0.0000
1998-01-31T00:00:00	Stable	0.0000
1998-01-31T00:00:00	Conservative	0.0000
1998-01-31T00:00:00	SRI - Balanced	0.0000
1998-01-31T00:00:00	Indexed Balanced	0.0000
1998-01-31T00:00:00	Balanced	0.7200
1998-01-31T00:00:00	Growth	0.0000
1998-01-31T00:00:00	Cash	0.0000
1998-01-31T00:00:00	Bonds	0.0000
1998-01-31T00:00:00	Australian Shares	0.0000
1998-01-31T00:00:00	International Shares	0.0000
1998-01-31T00:00:00	International Shares - Indexed	0.0000
1997-12-31T00:00:00	Stable	0.0000
1997-12-31T00:00:00	Conservative	0.0000
1997-12-31T00:00:00	SRI - Balanced	0.0000
1997-12-31T00:00:00	Indexed Balanced	0.0000
1997-12-31T00:00:00	Balanced	0.7200
1997-12-31T00:00:00	Growth	0.0000
1997-12-31T00:00:00	Cash	0.0000
1997-12-31T00:00:00	Bonds	0.0000
1997-12-31T00:00:00	Australian Shares	0.0000
1997-12-31T00:00:00	International Shares	0.0000
1997-12-31T00:00:00	International Shares - Indexed	0.0000
1997-11-30T00:00:00	Stable	0.0000
1997-11-30T00:00:00	Conservative	0.0000
1997-11-30T00:00:00	SRI - Balanced	0.0000
1997-11-30T00:00:00	Indexed Balanced	0.0000
1997-11-30T00:00:00	Balanced	0.7200
1997-11-30T00:00:00	Growth	0.0000
1997-11-30T00:00:00	Cash	0.0000
1997-11-30T00:00:00	Bonds	0.0000
1997-11-30T00:00:00	Australian Shares	0.0000
1997-11-30T00:00:00	International Shares	0.0000
1997-11-30T00:00:00	International Shares - Indexed	0.0000
1997-10-31T00:00:00	Stable	0.0000
1997-10-31T00:00:00	Conservative	0.0000
1997-10-31T00:00:00	SRI - Balanced	0.0000
1997-10-31T00:00:00	Indexed Balanced	0.0000
1997-10-31T00:00:00	Balanced	0.7200
1997-10-31T00:00:00	Growth	0.0000
1997-10-31T00:00:00	Cash	0.0000
1997-10-31T00:00:00	Bonds	0.0000
1997-10-31T00:00:00	Australian Shares	0.0000
1997-10-31T00:00:00	International Shares	0.0000
1997-10-31T00:00:00	International Shares - Indexed	0.0000
1997-09-30T00:00:00	Stable	0.0000
1997-09-30T00:00:00	Conservative	0.0000
1997-09-30T00:00:00	SRI - Balanced	0.0000
1997-09-30T00:00:00	Indexed Balanced	0.0000
1997-09-30T00:00:00	Balanced	0.7200
1997-09-30T00:00:00	Growth	0.0000
1997-09-30T00:00:00	Cash	0.0000
1997-09-30T00:00:00	Bonds	0.0000
1997-09-30T00:00:00	Australian Shares	0.0000
1997-09-30T00:00:00	International Shares	0.0000
1997-09-30T00:00:00	International Shares - Indexed	0.0000
1997-08-31T00:00:00	Stable	0.0000
1997-08-31T00:00:00	Conservative	0.0000
1997-08-31T00:00:00	SRI - Balanced	0.0000
1997-08-31T00:00:00	Indexed Balanced	0.0000
1997-08-31T00:00:00	Balanced	0.7200
1997-08-31T00:00:00	Growth	0.0000
1997-08-31T00:00:00	Cash	0.0000
1997-08-31T00:00:00	Bonds	0.0000
1997-08-31T00:00:00	Australian Shares	0.0000
1997-08-31T00:00:00	International Shares	0.0000
1997-08-31T00:00:00	International Shares - Indexed	0.0000
1997-07-31T00:00:00	Stable	0.0000
1997-07-31T00:00:00	Conservative	0.0000
1997-07-31T00:00:00	SRI - Balanced	0.0000
1997-07-31T00:00:00	Indexed Balanced	0.0000
1997-07-31T00:00:00	Balanced	0.7200
1997-07-31T00:00:00	Growth	0.0000
1997-07-31T00:00:00	Cash	0.0000
1997-07-31T00:00:00	Bonds	0.0000
1997-07-31T00:00:00	Australian Shares	0.0000
1997-07-31T00:00:00	International Shares	0.0000
1997-07-31T00:00:00	International Shares - Indexed	0.0000
1997-06-30T00:00:00	Stable	0.0000
1997-06-30T00:00:00	Conservative	0.0000
1997-06-30T00:00:00	SRI - Balanced	0.0000
1997-06-30T00:00:00	Indexed Balanced	0.0000
1997-06-30T00:00:00	Balanced	1.3200
1997-06-30T00:00:00	Growth	0.0000
1997-06-30T00:00:00	Cash	0.0000
1997-06-30T00:00:00	Bonds	0.0000
1997-06-30T00:00:00	Australian Shares	0.0000
1997-06-30T00:00:00	International Shares	0.0000
1997-06-30T00:00:00	International Shares - Indexed	0.0000
1997-05-31T00:00:00	Stable	0.0000
1997-05-31T00:00:00	Conservative	0.0000
1997-05-31T00:00:00	SRI - Balanced	0.0000
1997-05-31T00:00:00	Indexed Balanced	0.0000
1997-05-31T00:00:00	Balanced	1.3200
1997-05-31T00:00:00	Growth	0.0000
1997-05-31T00:00:00	Cash	0.0000
1997-05-31T00:00:00	Bonds	0.0000
1997-05-31T00:00:00	Australian Shares	0.0000
1997-05-31T00:00:00	International Shares	0.0000
1997-05-31T00:00:00	International Shares - Indexed	0.0000
1997-04-30T00:00:00	Stable	0.0000
1997-04-30T00:00:00	Conservative	0.0000
1997-04-30T00:00:00	SRI - Balanced	0.0000
1997-04-30T00:00:00	Indexed Balanced	0.0000
1997-04-30T00:00:00	Balanced	1.3200
1997-04-30T00:00:00	Growth	0.0000
1997-04-30T00:00:00	Cash	0.0000
1997-04-30T00:00:00	Bonds	0.0000
1997-04-30T00:00:00	Australian Shares	0.0000
1997-04-30T00:00:00	International Shares	0.0000
1997-04-30T00:00:00	International Shares - Indexed	0.0000
1997-03-31T00:00:00	Stable	0.0000
1997-03-31T00:00:00	Conservative	0.0000
1997-03-31T00:00:00	SRI - Balanced	0.0000
1997-03-31T00:00:00	Indexed Balanced	0.0000
1997-03-31T00:00:00	Balanced	1.3200
1997-03-31T00:00:00	Growth	0.0000
1997-03-31T00:00:00	Cash	0.0000
1997-03-31T00:00:00	Bonds	0.0000
1997-03-31T00:00:00	Australian Shares	0.0000
1997-03-31T00:00:00	International Shares	0.0000
1997-03-31T00:00:00	International Shares - Indexed	0.0000
1997-02-28T00:00:00	Stable	0.0000
1997-02-28T00:00:00	Conservative	0.0000
1997-02-28T00:00:00	SRI - Balanced	0.0000
1997-02-28T00:00:00	Indexed Balanced	0.0000
1997-02-28T00:00:00	Balanced	1.3200
1997-02-28T00:00:00	Growth	0.0000
1997-02-28T00:00:00	Cash	0.0000
1997-02-28T00:00:00	Bonds	0.0000
1997-02-28T00:00:00	Australian Shares	0.0000
1997-02-28T00:00:00	International Shares	0.0000
1997-02-28T00:00:00	International Shares - Indexed	0.0000
1997-01-31T00:00:00	Stable	0.0000
1997-01-31T00:00:00	Conservative	0.0000
1997-01-31T00:00:00	SRI - Balanced	0.0000
1997-01-31T00:00:00	Indexed Balanced	0.0000
1997-01-31T00:00:00	Balanced	1.3200
1997-01-31T00:00:00	Growth	0.0000
1997-01-31T00:00:00	Cash	0.0000
1997-01-31T00:00:00	Bonds	0.0000
1997-01-31T00:00:00	Australian Shares	0.0000
1997-01-31T00:00:00	International Shares	0.0000
1997-01-31T00:00:00	International Shares - Indexed	0.0000
1996-12-31T00:00:00	Stable	0.0000
1996-12-31T00:00:00	Conservative	0.0000
1996-12-31T00:00:00	SRI - Balanced	0.0000
1996-12-31T00:00:00	Indexed Balanced	0.0000
1996-12-31T00:00:00	Balanced	1.3200
1996-12-31T00:00:00	Growth	0.0000
1996-12-31T00:00:00	Cash	0.0000
1996-12-31T00:00:00	Bonds	0.0000
1996-12-31T00:00:00	Australian Shares	0.0000
1996-12-31T00:00:00	International Shares	0.0000
1996-12-31T00:00:00	International Shares - Indexed	0.0000
1996-11-30T00:00:00	Stable	0.0000
1996-11-30T00:00:00	Conservative	0.0000
1996-11-30T00:00:00	SRI - Balanced	0.0000
1996-11-30T00:00:00	Indexed Balanced	0.0000
1996-11-30T00:00:00	Balanced	1.3200
1996-11-30T00:00:00	Growth	0.0000
1996-11-30T00:00:00	Cash	0.0000
1996-11-30T00:00:00	Bonds	0.0000
1996-11-30T00:00:00	Australian Shares	0.0000
1996-11-30T00:00:00	International Shares	0.0000
1996-11-30T00:00:00	International Shares - Indexed	0.0000
1996-10-31T00:00:00	Stable	0.0000
1996-10-31T00:00:00	Conservative	0.0000
1996-10-31T00:00:00	SRI - Balanced	0.0000
1996-10-31T00:00:00	Indexed Balanced	0.0000
1996-10-31T00:00:00	Balanced	1.3200
1996-10-31T00:00:00	Growth	0.0000
1996-10-31T00:00:00	Cash	0.0000
1996-10-31T00:00:00	Bonds	0.0000
1996-10-31T00:00:00	Australian Shares	0.0000
1996-10-31T00:00:00	International Shares	0.0000
1996-10-31T00:00:00	International Shares - Indexed	0.0000
1996-09-30T00:00:00	Stable	0.0000
1996-09-30T00:00:00	Conservative	0.0000
1996-09-30T00:00:00	SRI - Balanced	0.0000
1996-09-30T00:00:00	Indexed Balanced	0.0000
1996-09-30T00:00:00	Balanced	1.3200
1996-09-30T00:00:00	Growth	0.0000
1996-09-30T00:00:00	Cash	0.0000
1996-09-30T00:00:00	Bonds	0.0000
1996-09-30T00:00:00	Australian Shares	0.0000
1996-09-30T00:00:00	International Shares	0.0000
1996-09-30T00:00:00	International Shares - Indexed	0.0000
1996-08-31T00:00:00	Stable	0.0000
1996-08-31T00:00:00	Conservative	0.0000
1996-08-31T00:00:00	SRI - Balanced	0.0000
1996-08-31T00:00:00	Indexed Balanced	0.0000
1996-08-31T00:00:00	Balanced	1.3200
1996-08-31T00:00:00	Growth	0.0000
1996-08-31T00:00:00	Cash	0.0000
1996-08-31T00:00:00	Bonds	0.0000
1996-08-31T00:00:00	Australian Shares	0.0000
1996-08-31T00:00:00	International Shares	0.0000
1996-08-31T00:00:00	International Shares - Indexed	0.0000
1996-07-31T00:00:00	Stable	0.0000
1996-07-31T00:00:00	Conservative	0.0000
1996-07-31T00:00:00	SRI - Balanced	0.0000
1996-07-31T00:00:00	Indexed Balanced	0.0000
1996-07-31T00:00:00	Balanced	1.3200
1996-07-31T00:00:00	Growth	0.0000
1996-07-31T00:00:00	Cash	0.0000
1996-07-31T00:00:00	Bonds	0.0000
1996-07-31T00:00:00	Australian Shares	0.0000
1996-07-31T00:00:00	International Shares	0.0000
1996-07-31T00:00:00	International Shares - Indexed	0.0000
1996-06-30T00:00:00	Stable	0.0000
1996-06-30T00:00:00	Conservative	0.0000
1996-06-30T00:00:00	SRI - Balanced	0.0000
1996-06-30T00:00:00	Indexed Balanced	0.0000
1996-06-30T00:00:00	Balanced	0.6000
1996-06-30T00:00:00	Growth	0.0000
1996-06-30T00:00:00	Cash	0.0000
1996-06-30T00:00:00	Bonds	0.0000
1996-06-30T00:00:00	Australian Shares	0.0000
1996-06-30T00:00:00	International Shares	0.0000
1996-06-30T00:00:00	International Shares - Indexed	0.0000
1996-05-31T00:00:00	Stable	0.0000
1996-05-31T00:00:00	Conservative	0.0000
1996-05-31T00:00:00	SRI - Balanced	0.0000
1996-05-31T00:00:00	Indexed Balanced	0.0000
1996-05-31T00:00:00	Balanced	0.6000
1996-05-31T00:00:00	Growth	0.0000
1996-05-31T00:00:00	Cash	0.0000
1996-05-31T00:00:00	Bonds	0.0000
1996-05-31T00:00:00	Australian Shares	0.0000
1996-05-31T00:00:00	International Shares	0.0000
1996-05-31T00:00:00	International Shares - Indexed	0.0000
1996-04-30T00:00:00	Stable	0.0000
1996-04-30T00:00:00	Conservative	0.0000
1996-04-30T00:00:00	SRI - Balanced	0.0000
1996-04-30T00:00:00	Indexed Balanced	0.0000
1996-04-30T00:00:00	Balanced	0.6000
1996-04-30T00:00:00	Growth	0.0000
1996-04-30T00:00:00	Cash	0.0000
1996-04-30T00:00:00	Bonds	0.0000
1996-04-30T00:00:00	Australian Shares	0.0000
1996-04-30T00:00:00	International Shares	0.0000
1996-04-30T00:00:00	International Shares - Indexed	0.0000
1996-03-31T00:00:00	Stable	0.0000
1996-03-31T00:00:00	Conservative	0.0000
1996-03-31T00:00:00	SRI - Balanced	0.0000
1996-03-31T00:00:00	Indexed Balanced	0.0000
1996-03-31T00:00:00	Balanced	0.6000
1996-03-31T00:00:00	Growth	0.0000
1996-03-31T00:00:00	Cash	0.0000
1996-03-31T00:00:00	Bonds	0.0000
1996-03-31T00:00:00	Australian Shares	0.0000
1996-03-31T00:00:00	International Shares	0.0000
1996-03-31T00:00:00	International Shares - Indexed	0.0000
1996-02-29T00:00:00	Stable	0.0000
1996-02-29T00:00:00	Conservative	0.0000
1996-02-29T00:00:00	SRI - Balanced	0.0000
1996-02-29T00:00:00	Indexed Balanced	0.0000
1996-02-29T00:00:00	Balanced	0.6000
1996-02-29T00:00:00	Growth	0.0000
1996-02-29T00:00:00	Cash	0.0000
1996-02-29T00:00:00	Bonds	0.0000
1996-02-29T00:00:00	Australian Shares	0.0000
1996-02-29T00:00:00	International Shares	0.0000
1996-02-29T00:00:00	International Shares - Indexed	0.0000
1996-01-31T00:00:00	Stable	0.0000
1996-01-31T00:00:00	Conservative	0.0000
1996-01-31T00:00:00	SRI - Balanced	0.0000
1996-01-31T00:00:00	Indexed Balanced	0.0000
1996-01-31T00:00:00	Balanced	0.6000
1996-01-31T00:00:00	Growth	0.0000
1996-01-31T00:00:00	Cash	0.0000
1996-01-31T00:00:00	Bonds	0.0000
1996-01-31T00:00:00	Australian Shares	0.0000
1996-01-31T00:00:00	International Shares	0.0000
1996-01-31T00:00:00	International Shares - Indexed	0.0000
1995-12-31T00:00:00	Stable	0.0000
1995-12-31T00:00:00	Conservative	0.0000
1995-12-31T00:00:00	SRI - Balanced	0.0000
1995-12-31T00:00:00	Indexed Balanced	0.0000
1995-12-31T00:00:00	Balanced	0.6000
1995-12-31T00:00:00	Growth	0.0000
1995-12-31T00:00:00	Cash	0.0000
1995-12-31T00:00:00	Bonds	0.0000
1995-12-31T00:00:00	Australian Shares	0.0000
1995-12-31T00:00:00	International Shares	0.0000
1995-12-31T00:00:00	International Shares - Indexed	0.0000
1995-11-30T00:00:00	Stable	0.0000
1995-11-30T00:00:00	Conservative	0.0000
1995-11-30T00:00:00	SRI - Balanced	0.0000
1995-11-30T00:00:00	Indexed Balanced	0.0000
1995-11-30T00:00:00	Balanced	0.6000
1995-11-30T00:00:00	Growth	0.0000
1995-11-30T00:00:00	Cash	0.0000
1995-11-30T00:00:00	Bonds	0.0000
1995-11-30T00:00:00	Australian Shares	0.0000
1995-11-30T00:00:00	International Shares	0.0000
1995-11-30T00:00:00	International Shares - Indexed	0.0000
1995-10-31T00:00:00	Stable	0.0000
1995-10-31T00:00:00	Conservative	0.0000
1995-10-31T00:00:00	SRI - Balanced	0.0000
1995-10-31T00:00:00	Indexed Balanced	0.0000
1995-10-31T00:00:00	Balanced	0.6000
1995-10-31T00:00:00	Growth	0.0000
1995-10-31T00:00:00	Cash	0.0000
1995-10-31T00:00:00	Bonds	0.0000
1995-10-31T00:00:00	Australian Shares	0.0000
1995-10-31T00:00:00	International Shares	0.0000
1995-10-31T00:00:00	International Shares - Indexed	0.0000
1995-09-30T00:00:00	Stable	0.0000
1995-09-30T00:00:00	Conservative	0.0000
1995-09-30T00:00:00	SRI - Balanced	0.0000
1995-09-30T00:00:00	Indexed Balanced	0.0000
1995-09-30T00:00:00	Balanced	0.6000
1995-09-30T00:00:00	Growth	0.0000
1995-09-30T00:00:00	Cash	0.0000
1995-09-30T00:00:00	Bonds	0.0000
1995-09-30T00:00:00	Australian Shares	0.0000
1995-09-30T00:00:00	International Shares	0.0000
1995-09-30T00:00:00	International Shares - Indexed	0.0000
1995-08-31T00:00:00	Stable	0.0000
1995-08-31T00:00:00	Conservative	0.0000
1995-08-31T00:00:00	SRI - Balanced	0.0000
1995-08-31T00:00:00	Indexed Balanced	0.0000
1995-08-31T00:00:00	Balanced	0.6000
1995-08-31T00:00:00	Growth	0.0000
1995-08-31T00:00:00	Cash	0.0000
1995-08-31T00:00:00	Bonds	0.0000
1995-08-31T00:00:00	Australian Shares	0.0000
1995-08-31T00:00:00	International Shares	0.0000
1995-08-31T00:00:00	International Shares - Indexed	0.0000
1995-07-31T00:00:00	Stable	0.0000
1995-07-31T00:00:00	Conservative	0.0000
1995-07-31T00:00:00	SRI - Balanced	0.0000
1995-07-31T00:00:00	Indexed Balanced	0.0000
1995-07-31T00:00:00	Balanced	0.6000
1995-07-31T00:00:00	Growth	0.0000
1995-07-31T00:00:00	Cash	0.0000
1995-07-31T00:00:00	Bonds	0.0000
1995-07-31T00:00:00	Australian Shares	0.0000
1995-07-31T00:00:00	International Shares	0.0000
1995-07-31T00:00:00	International Shares - Indexed	0.0000
1995-06-30T00:00:00	Stable	0.0000
1995-06-30T00:00:00	Conservative	0.0000
1995-06-30T00:00:00	SRI - Balanced	0.0000
1995-06-30T00:00:00	Indexed Balanced	0.0000
1995-06-30T00:00:00	Balanced	0.4900
1995-06-30T00:00:00	Growth	0.0000
1995-06-30T00:00:00	Cash	0.0000
1995-06-30T00:00:00	Bonds	0.0000
1995-06-30T00:00:00	Australian Shares	0.0000
1995-06-30T00:00:00	International Shares	0.0000
1995-06-30T00:00:00	International Shares - Indexed	0.0000
1995-05-31T00:00:00	Stable	0.0000
1995-05-31T00:00:00	Conservative	0.0000
1995-05-31T00:00:00	SRI - Balanced	0.0000
1995-05-31T00:00:00	Indexed Balanced	0.0000
1995-05-31T00:00:00	Balanced	0.4900
1995-05-31T00:00:00	Growth	0.0000
1995-05-31T00:00:00	Cash	0.0000
1995-05-31T00:00:00	Bonds	0.0000
1995-05-31T00:00:00	Australian Shares	0.0000
1995-05-31T00:00:00	International Shares	0.0000
1995-05-31T00:00:00	International Shares - Indexed	0.0000
1995-04-30T00:00:00	Stable	0.0000
1995-04-30T00:00:00	Conservative	0.0000
1995-04-30T00:00:00	SRI - Balanced	0.0000
1995-04-30T00:00:00	Indexed Balanced	0.0000
1995-04-30T00:00:00	Balanced	0.4900
1995-04-30T00:00:00	Growth	0.0000
1995-04-30T00:00:00	Cash	0.0000
1995-04-30T00:00:00	Bonds	0.0000
1995-04-30T00:00:00	Australian Shares	0.0000
1995-04-30T00:00:00	International Shares	0.0000
1995-04-30T00:00:00	International Shares - Indexed	0.0000
1995-03-31T00:00:00	Stable	0.0000
1995-03-31T00:00:00	Conservative	0.0000
1995-03-31T00:00:00	SRI - Balanced	0.0000
1995-03-31T00:00:00	Indexed Balanced	0.0000
1995-03-31T00:00:00	Balanced	0.4900
1995-03-31T00:00:00	Growth	0.0000
1995-03-31T00:00:00	Cash	0.0000
1995-03-31T00:00:00	Bonds	0.0000
1995-03-31T00:00:00	Australian Shares	0.0000
1995-03-31T00:00:00	International Shares	0.0000
1995-03-31T00:00:00	International Shares - Indexed	0.0000
1995-02-28T00:00:00	Stable	0.0000
1995-02-28T00:00:00	Conservative	0.0000
1995-02-28T00:00:00	SRI - Balanced	0.0000
1995-02-28T00:00:00	Indexed Balanced	0.0000
1995-02-28T00:00:00	Balanced	0.4900
1995-02-28T00:00:00	Growth	0.0000
1995-02-28T00:00:00	Cash	0.0000
1995-02-28T00:00:00	Bonds	0.0000
1995-02-28T00:00:00	Australian Shares	0.0000
1995-02-28T00:00:00	International Shares	0.0000
1995-02-28T00:00:00	International Shares - Indexed	0.0000
1995-01-31T00:00:00	Stable	0.0000
1995-01-31T00:00:00	Conservative	0.0000
1995-01-31T00:00:00	SRI - Balanced	0.0000
1995-01-31T00:00:00	Indexed Balanced	0.0000
1995-01-31T00:00:00	Balanced	0.4900
1995-01-31T00:00:00	Growth	0.0000
1995-01-31T00:00:00	Cash	0.0000
1995-01-31T00:00:00	Bonds	0.0000
1995-01-31T00:00:00	Australian Shares	0.0000
1995-01-31T00:00:00	International Shares	0.0000
1995-01-31T00:00:00	International Shares - Indexed	0.0000
1994-12-31T00:00:00	Stable	0.0000
1994-12-31T00:00:00	Conservative	0.0000
1994-12-31T00:00:00	SRI - Balanced	0.0000
1994-12-31T00:00:00	Indexed Balanced	0.0000
1994-12-31T00:00:00	Balanced	0.4900
1994-12-31T00:00:00	Growth	0.0000
1994-12-31T00:00:00	Cash	0.0000
1994-12-31T00:00:00	Bonds	0.0000
1994-12-31T00:00:00	Australian Shares	0.0000
1994-12-31T00:00:00	International Shares	0.0000
1994-12-31T00:00:00	International Shares - Indexed	0.0000
1994-11-30T00:00:00	Stable	0.0000
1994-11-30T00:00:00	Conservative	0.0000
1994-11-30T00:00:00	SRI - Balanced	0.0000
1994-11-30T00:00:00	Indexed Balanced	0.0000
1994-11-30T00:00:00	Balanced	0.4900
1994-11-30T00:00:00	Growth	0.0000
1994-11-30T00:00:00	Cash	0.0000
1994-11-30T00:00:00	Bonds	0.0000
1994-11-30T00:00:00	Australian Shares	0.0000
1994-11-30T00:00:00	International Shares	0.0000
1994-11-30T00:00:00	International Shares - Indexed	0.0000
1994-10-31T00:00:00	Stable	0.0000
1994-10-31T00:00:00	Conservative	0.0000
1994-10-31T00:00:00	SRI - Balanced	0.0000
1994-10-31T00:00:00	Indexed Balanced	0.0000
1994-10-31T00:00:00	Balanced	0.4900
1994-10-31T00:00:00	Growth	0.0000
1994-10-31T00:00:00	Cash	0.0000
1994-10-31T00:00:00	Bonds	0.0000
1994-10-31T00:00:00	Australian Shares	0.0000
1994-10-31T00:00:00	International Shares	0.0000
1994-10-31T00:00:00	International Shares - Indexed	0.0000
1994-09-30T00:00:00	Stable	0.0000
1994-09-30T00:00:00	Conservative	0.0000
1994-09-30T00:00:00	SRI - Balanced	0.0000
1994-09-30T00:00:00	Indexed Balanced	0.0000
1994-09-30T00:00:00	Balanced	0.4900
1994-09-30T00:00:00	Growth	0.0000
1994-09-30T00:00:00	Cash	0.0000
1994-09-30T00:00:00	Bonds	0.0000
1994-09-30T00:00:00	Australian Shares	0.0000
1994-09-30T00:00:00	International Shares	0.0000
1994-09-30T00:00:00	International Shares - Indexed	0.0000
1994-08-31T00:00:00	Stable	0.0000
1994-08-31T00:00:00	Conservative	0.0000
1994-08-31T00:00:00	SRI - Balanced	0.0000
1994-08-31T00:00:00	Indexed Balanced	0.0000
1994-08-31T00:00:00	Balanced	0.4900
1994-08-31T00:00:00	Growth	0.0000
1994-08-31T00:00:00	Cash	0.0000
1994-08-31T00:00:00	Bonds	0.0000
